Rating,Review
5.0,"Stayed here for 6 nights March/April From the moment we walked through the door we were welcomed like part of the family.We were upgraded to a private villa with pool and jacuzzi which was lovely.The Hotel looks great and the staff cannot do enough for you. The breakfast offering is great, loads of choice and attentive staff.  And the view is definitely a great way to start your day.  We also ate at the hotel on a couple of nights and could not fault it at all. There is quiet beaches a short walk north, and slightly more busier beaches to the south, but the location of where the hotel is  just perfect.  Worth a stay, and we will try and go back here.Read more"
5.0,"Based on the reviews on Trip Advisor, we knew that the hotel would be excellent but from the moment that we arrived the Chongfah exceeded our expectations. Our top floor room was very spacious & the furnishings & decor were lovely. The Chongfah is in a really good location with steps down to the beach & very close to lots of bars, restaurants, shops & Bang Niang night market. The restaurant, which serves breakfast, lunch & dinner overlooks the beach & has happy hour between 5pm - 6.30pm (buy one & get one free). All of the staff are extremely friendly & helpful and are a credit to the hotel. As there are only 30 rooms there was never a problem getting a sunbed. We also used the hotel to book a half day tour to the Little Amazon (canoe ride), visit to Takuapa, Tsunami Memorial & 2 temples, which was a great day out & the tour company (Milestone) were excellent. If you want a relaxing & peaceful holiday then this is the hotel for you. We would have no hesitation in going back there. The beach can be cut off at high tide but we did not find that a problem as information regarding the tides is avaiable in the dining room. There is a good choicd of hot & cold food at breakfast time.Read more"
5.0,Very attentive staff from arrival to departure. Bar / restaurant staff amazing Nothing too much trouble Short walk into town and also left to beach bar and massages. Loved our stay x thank you to Nunu and Pea xxPool is just lovely especially if no one else wishes to share!!!
5.0,The hotel is on the beach. The pool overlooks the ocean. Beautiful sunsets. Great breakfast. Rooms are nice. BUT the best thing is the staff-- they all care about the guest all the time. This is extremely rare at the price point.
4.0,We stayed here 5 years ago and loved it so decided  to stay again but after covid it starting to look a little sad the rooms are really good and comfy thai style we had upstairs  balcony with sun lounges great looking out at the ocean over pool the best part of the resort. They offer lots of little extras other places don't. Breakfast was ok but because  not a lot of guests  I think too much waste with buffet  style.  Staff  great easy to walk on the beach and heaps food nearby. would I stay again maybe not but it has a really nice feel and loved my 5 days .
5.0,"The Chong Fah is a real gem of a small, boutique hotel, thoroughly deserving of its 5 star rating. The guest rooms are roomy and beautifully appointed, our beach front room was literally a few meters from the sea and included an outdoor whirlpool bath in addition to the indoor toilet and shower.The staff could not be more friendly and helpful, the domestic staff kept our room immaculately tidy despite our best efforts!The buffet breakfast was excellent and having eaten in for lunch or dinner on several days, we would thoroughly recommend the in house dining experience and food."
5.0,"This was our 5th visit to Chongfah and it’s standards have never dropped. It excels in all aspects, cleanliness, rooms, food and staff etc. It is a small resort with a wonderful family feel. You feel a person and not merely a room number.As this was our first trip since the outbreak of covid I admit to some trepidation, however it was groundless. Although Chongfah was sadly under occupied, we still had a good choice for breakfast, albeit table service. We usually had lunch at the resort and quite often dinner too as the food is so good and is comparable in price to the other restaurants in Bang Niang. We were so well looked after that we left totally relaxed with batteries recharged and looking forward to returning next year. Our grateful thanks to all the staff, especially the lovely ladies who cleaned our bungalow, Kate in reception and Roger, Bea and Cookie from the restaurant.See you next year our friends x"
5.0,After visiting the last time in January 2020 we returned for 10 days over Christmas and New Year. This small boutique hotel is still as excellent as ever. Their location is beautiful and in an lovely spot for beach and other amenities including bars and restaurants. However the hotel can only be rated five-star thanks to all of the brilliant staff they have working here. A special shout out to Kate and the reception team for their support with travel and other plans needed due to Covid. Also a really good restaurant and bar team and the housekeeping support is also first class.
5.0,"This was my husband and my fourth visit to this fantastic resort. It is so good that we would now never go to any other hotel/resort in Khao Lak.It is a small resort with a relaxing, family atmosphere and where you are a person, not just a room number. We are lucky to have travelled extensively and the staff here are the friendliest and most efficient we have come across, and that is everyone from the restaurant and reception to the lovely lady who cleaned our bungalow.There is a nice selection of dishes for breakfast and should you wish to dine there for lunch or dinner, the food is very good and at a reasonable price.At low tide it’s possible to have a long walk along the beach. There is also a lovely infinity pool. The resort is in easy walking distance to Bang Niang town with all its amenities including a twice weekly market.We would like to pass on our thanks to all the staff particularly Yada in reception, Khean the lovely lady who cleaned our bungalow, Pea and May in the restaurant and special thanks to Roger and Sod in the restaurant, it was great to see you again this year."
4.0,"This is a lovely boutique hotel of approx 20 apartments. It has a wonderful infinity pool where you could just spend hours relaxing looking at the sea. The hotel is very much in to eco and therefore is very green in its approach. It is right on the beach and close to many shops and restaurants out side the resort but still nice and quiet. The staff are wonderful, helpful, friendly and very efficient which made the stay so much nicer. I would recommend this hotel and would return given the opportunity."
5.0,"I really enjoyed my stay here.  The staff are excellent.  Kate is a great manager and gave me good advice on a snorkeling trip.  Breakfast has a large number of choices.  A pretty infinity pool overlooks the sea.  Rooms are one floor of a two-story cottage-like structure and have a nice amount of room with a deck or outdoor area (but I'd have to say I never used it).  It's great to have breakfast outside right at seaside, or to use the lounge chairs that line the water front -- a great, peaceful place to relax.  Be aware, however, that there is no beachfront to the hotel (it's just rocks, so you can't access the water).  But you can walk north a block and there is a large beach area, or at the south end of the property there is a tiny little cove with some sand and you can go down to the water there."
5.0,"This is the second time war have been to the Chongfah and we had a wonderful time. The staff cannot do enough for you. It was relaxed and friendly. I celebrated my birthday there and they surprised with with a wonderfully decorated table, flowers from the gardens and even my own birthday cake and hand made card, it absolutely made my day. The quality and quantity of the food was brilliant and the cleanliness outstanding. Roger the manager was very accommodating and his and his staff are to be commended for giving us a memorable holiday. Thank you all"
5.0,"Spent 4 nights at Chongfah this JanuaryLovely bed and breakfast, quietly tucked on the water, while near the townExtensive breakfast. nice and friendly staff. Roger at the restaurant is very helpful and kind. we ate nearly all of our meals here.Great pool, plenty of chairs by the pool or over the water.  There's a sea wall along the edge of the property, but you can walk down the water (note we experienced the little invisible 'stinging' jellies and didn't love the seawater anyway! much preferred the pool)We scheduled poolside massages which was relaxing and affordable at 350b/hr Halfway through our stay we asked to switch rooms - moving from the ground floor to an upstairs room was much better, and gave us a sunny terrace and better airflow. I'd recommend a top floor or water front.Recommend this hotel for a lovely b&b in Khao Lak"
5.0,Just a short review as we just wanted to thank all the staff for their excellent hospitality - they make this hotel a 5 star experience 👍. We would recommend this hotel without hesitation ! It’s a quiet location with access to beach down some steps / has a lovely warm pool and the food in the restaurant is excellent (stops you wanting to go out to nearby restaurants) - also prices for drinks very reasonable and they have a happy hour too !
5.0,"My husband and I stayed at Chong Fah for 5 nights and had a very relaxing stay. The resort setting is beautiful with a large infinity pool looking out to the sea. There are 2 sun lounger areas - round the pool (non smoking) and on the other side of the pool (smoking area) looking out to sea.Our room was also very large, lovely big bed, pillow menu, large bathroom and large covered balcony with 2 sun loungers on - we liked sitting on these watching the view on the afternoons that it rained!Breakfast was good and the most extensive of our stay in Thailand. We ate lunch there most days as the offerings in town weren’t fantastic, as well as a couple of dinners - the food at Chong fah was the best Thai food that we found in Khao Lak and it wasn’t dumbed down for western tastes (which is what we experienced elsewhere in Khao Lak).The hotel also organised transfers for us to and from Phuket airport which was really smooth and comfortable. All in all if you want to relax and chill out with a beautiful view, lovely comfortable rooms and friendly staff, this is the place for you."
5.0,This is a really special hotel to stay at or visit for the day or as we did sunset and cocktails. You just have to use use the toilets to realise how immaculate this place is kept. The staff were so welcoming and the view is incredible. If you want a really peaceful hotel with garden rooms looking over the pool or hotel yet close to the village life then this is the best.
5.0,"Everything positive that you read about this resort in other reviews is true so I won’t repeat it. What I want to share with you is my story which will give you an idea of how exceptional this place is.On my second night here I stumbled and fell. Sod (I believe it’s pronounced Sort) tried to save me ,he was terrified I was going to hit my head. In his attempt to save me he fell with me , I’m positive he must have hurt himself but did not show it.This was my own fault and was not the hotels fault in any shape or form.As I fell I severely broke my ankle, I ended up going to hospital in Phuket. I spent 3 nights in there and had 12 pins and a plate inserted. Sort came with us and helped to translate everything that was going on. He stayed with us until I told him to go home at about 4.30 am in the morning.We could not get hold of our insurance, Sod told me that the hotel had insurance and would happily use it for me all we had to do was pay the excess. I could have kissed him.The next day the owner came to the hospital to see how I was doing and bought me a beautiful flower arrangement and helped me feel confident that the bill was covered.The day after that she came again with a gift bag of biscuits.The food in the hospital was absolutely appalling, worse than the NHS and it was the same company sedexo that do our local hospital food. I asked my partner to ask the hotel if they could do me a sandwich or something. He came with a cheese and ham sandwich and other goodies and no charge. It sounds silly but it was the best sandwich I ever had.They paid for my Taxi to the hotel which was about £75.When I got back , there was a get well card and a message over the bed.The owner lent me a wheel chair and came to see me and ask if there was anything to help with my stay. I asked for some bags to cover my cast and a chair for the shower. When I returned to the room it was there and a table for my things.The hotel is not that easy to get around in a wheel chair but every time a member of the staff saw me they would come running over to help. It seems daft but they seemed to be fighting for the privelidge to help me. Even the chiefs would come running out to help.Nothing but nothing was to much bother, even phoning the room to check that we were all right. They carried me into the hotel, and I am a large lady, I know it hurt them.  4 people once carried me in the wheelchair.As people were helping me the waitress would be getting my table ready. They knew exactly what was working for me, ie they knew which table , they would move a chair out for my wheelchair and put a chair to rest my leg.They did so much for me that I was crying with emotion , they were so thoughtful and considerate. On the last day I was thanking Sod and he said that why would they not help me , this was my home! That summed it up for me , they want you to feel at home.They wear t shirts saying the Chong Fah team. Personally I think it should be changed to the Chong Fah family.I would like to say a massive thank you to everyone , from the owner to the reception staff but I’d like to say a special thank you to Sod, thank you for your time and the calming influence. Thank you for staying with me until 4.30 amRogerThank you for all that you did, for organising people and looking after Richard, for pushing me up a ramp.Yarda,Thank you for carrying me , putting your hands on my waist to steady me. Thank you for catching me when I wobbled.To all the waitresses, I’m sorry I don’t know your names, but thank you all for looking after me and carrying my crutches. Your attention to detail was lovely.This holiday was for my partner’s retirement . I was so upset that I felt it was ruined. Yes we didn’t do what we wanted but we made the most of it and without the love and care from all the staff it would have been totally ruined.We have decided that if we can we will be back in February. I have never gone to the same hotel twice but on this occasion I will be returning to the Chong Fah."
5.0,"We stayed here for two full weeks and had a great time. The place is clean and well-taken care of, it's not exactly brand new, but really nice. Location is perfect, right on the beach. You can see waves breaking just meters off the dining area. The food is plentiful and fresh, although you can find a whole lot of local restaurants within 5-10 minutes walk which will save you money. The pool is clean and safe, we made good use of it during our stay. But the best thing about the place is the staff. Everyone seemed genuinely interested in making our stay fun and comfortable and going above and beyond of what's expected from the palace like this. We highly recommend this resort to everyone and will certainly be back."
5.0,"Beautiful in every way and the staff cannot do enough to make your stay memorable. They all go out of their way to provide for your every need. The pool is so clean and is amazing. There is no better way to enjoy sipping on a cocktail watching the sun set in the horizon across the Andaman Sea, My room overlooks the ocean and is quiet, beautifully appointed, with the most comfortable bed I have slept in. I cannot speak highly enough of this place."
5.0,"My husband and I celebrated our anniversary staying at Chongfah in a beautiful beach front villa. We cannot speak highly enough of our experience here. As well travelled people, we experienced exemplary service from the staff. The hotel was immaculate at all times. Included breakfast was superb. Location terrific. We plan on returning next year with the family. We were greeted by Jai on arrival who’s calm demeanour and capable approach to all things made our stay so enjoyable. Soo and Yada greeted us each morning with gorgeous greetings and smiles and remembered our coffee orders. In the afternoons for happy hour May and Mook giggles and smiles and even delivered our cocktails to us in the pool one afternoon during a tropical afternoon storm.  :)Ni and her team did an incredible job of our room twice a day. When we arrived our outdoor spa was already filled with water and fragrant leaves and flowers. They decorated our bed daily with pandanus bouquets and could not have been any more helpful. For all seven days we were treated like royalty. The hotel is a casual 1km flat stroll to the Bang Niang markets, or use the hotel shuttle or free push bikes. There are restaurants, bars and street food all within a walk. The beach is only able to be walked on during low tide but the sunsets are incredible every day. We walked a huge distance north during low tide and it was calm relaxing and safe. Highly recommend."
5.0,"A last minute trip away for some time out and choosing to stay here was the best decision.I can only agree with the reviews written by others who also enjoyed their experience at Chongfah.Location was ideal, size of the resort just right, the bungalow had everything one would need and all the meals I had at the restaurant were very tasty and good value. All staff were exceptional - friendly, caring and very genuine about making sure my stay was special."
5.0,"It’s been one day since our five night Chongfah holiday ended. We are now in a big city hotel while visiting friends. Am I missing waking to the sound of waves breaking outside my seaside bungalow? Yes. Am I missing the wonderful amenities included with that bungalow? Yes. Am I missing the most amazing breakfast choices I may have ever been offered? Yes. Am I missing excellent sunset meals at that same restaurant? Yes. You can read the many reviews about all of these and all of them a part of my five-star rating. So what do I miss the most? I miss the staff and the guests. I miss Zel (more about her later) greeting me in the morning as I step out of the bungalow to enjoy the morning. I miss Yado’s smile and warm greeting as he seats me for the included breakfast. Each day I would enjoy a coffee latte while waiting for my to join me. I also miss a lovely family of five visiting from Brussels and dining with us twice. When grandparents are separated from grandchildren, they enjoy the company of children. By the way, all of the staff at this small property were fantastic. I do not have one complaint. When my wife and I began making plans to celebrate our 43rd wedding anniversary I began considering Phuket. My son suggested Khao Lak. It was a great suggestion. I began reading Trip Advisor and some other reviews. I watched some YouTube videos. I quickly decided Khao Lak was the place. After making our reservation, I messaged Chongfah on Facebook. For over two months we conversed about our holiday. On arrival I learned that I had been messaging with the very personal Zel. She was readily available to make sure this experience was perfect...and it was perfect. The location was ideal for us. For the time we chose to not relax at Chongfah we were a 5-10 minute safe walk (day or night) to a massage (we went to Bussada Massage four times), shopping, many good restaurants, and the enjoyable Bang Niang Market. You should not be surprised to read that we plan to return...possibly next year."
5.0,3years later we came back this hotel. It was good as usual. friendly staff.  warm welcome. Quality Breakfast. Thank you Chongfah Team. always make our stay relaxed. definitely will be back again. From Bernard & Eva
5.0,We visited in August 2018 and the hotel and facilities were fantastic! Although it rained alot while we were there unfortunately it still was such an amazing stay! The staff go out of their way to make your stay! The morning breakfast we have included in our stay and is also very good and you can order off the menu what you would like! Perfect! We also did the cooking class there and it was very fun! Definitely would recommend and would be back.
5.0,Me and my family (my youngest son is 16) are staying at this small but beautiful resort for five nights. The staff is extremly friendly and service oriented and the breakfast is great. Large and clean rooms with nice bathrooms. The pool area is very relaxed and is located right by the Andaman Sea. The hotel has an adult touch to it and I would not recommend it for families with small kids. The hotel is probably the comfiest we have ever stayed at!
5.0,"We spent a lovely few days in this amazing resort. The rooms were excellent, the pool has an amazing view. The service was some of the best I have ever experienced. If you are planning a trip to enjoy peace and quiet in lovely surroundings give this place a look you will not regret it!"
5.0,"great small/boutique resort.location is nice but the staff really makes the difference! they're all helpful and always kind, smiling and ready to make sure you have everything needed.Food is very good, the highlight being the breakfast: great quality and variety!Special thank you to Zel for incredible hospitality."
5.0,Superb Boutique Hotel. Courteous staff and excellent accomodation and food. I had a Ocean Facing Room on the first floor of the Main Block and found it perfect. Very quiet location bang in front of the Ocean. Heaven on Earth
5.0,An amazing resort with super friendly staff who are always willing to help. Good breakfast spread and lovely pool. Easy access to a lot of restaurants and massage places.Love that it is also doing its bit for the environment.
5.0,"We stayed here for a week over Easter - us being myself, my Thai wife, our baby daughter, and my sister and nephew who joined us from Germany. From the moment we arrived, we were wowed by the friendliness and attention to detail of the team. Zel and the other staff greeted us warmly, and couldn't get enough of holding our baby girl to give us a few moments of respite after a long drive.Both our rooms had been lovingly prepared with customised welcome messages made from blossoms and flower stems. We also found a beautiful wooden baby cot, as well as a little baby bath tub in the shower. Zel left us to settle in, and told us to ask should we require anything else whatsoever.The fantastic service is what made this stay so special, and differentiated it from the many other hotel experiences we've had, both in Thailand and elsewhere. For starters, we were always greeted on a first name basis by all staff. Makes a huge difference knowing that we were more than just a room number.A couple of other examples of the great service:  when we noticed some dirt in the kids pool one morning. Upon information staff, the hotel engineer arrived within 10 minutes with a suction pump and gave it a thorough clean. On the third morning, Zel approached us at breakfast to ask if everything was ok. We mentioned that the kids had gotten a couple of mosquito bites overnight. We were immediately offered a mosquito net, and every day thereafter, staff lit two mosquito repellent incense pots outside both of our rooms, twice daily. No more bites since!The breakfast menu also deserves a special mention - it offered a range of warm Western and Thai dishes, 6 types of bread with various cheeses, cold meats and jams, muesli, yoghurt, and even sushi, as well as 10 or so fresh fruit juices and a selection of fresh exotic fruits, all of which changed daily to avoid too much repetition. Best of all are the omelette and waffle/pancake stations, which are made freshly to guest's specifications, and brought to their tables.As mentioned in other reviews, the hotel beach is quite small and only accessible to kids during low tide. However, there are a couple of nice beaches within easy walking distance (10 minute casual stroll), and the hotel pool is great. All this directly on the seashore, with amazing views day and night, yet only a 10 minute walk or short tuk til ride to local convenience stores, bars, restaurants, massage parlours and more.We were definitely very happy with our stay here, and will gladly come back to Chongfah when we are in Khao Lak again."
5.0,"Our decision to stay at Chong Fah was largely swayed by the very positive reviews on Trip Advisor – which we would agree with!After staying at a larger resort in Krabi for 8 nights, Chong Fah felt a bit small when we arrived – but this feeling disappeared very quickly!This is one of the most tranquil and relaxing places we have ever stayed and we can understand why people come back year after year.We had a seafront villa for 6 nights which was only a few meters back from the sea wall and crashing waves.We had a couple of sun loungers just in front – underneath a couple of palm trees. The perfect spot to read and catch some sun.The main restaurant/bar is a short walk away and again just a few meters back from the sea.The buffet breakfast was excellent – with lovely fresh fruit and pretty much anything else you could think of. Very good coffee too.The pool was lovely too – with stunning sea views and a great place to enjoy a sundowner!This boutique hotel has a special atmosphere created by the amazing setting combined with the excellent staff!Genuinely warm and hospitable – and we would like to say a huge thank you to Yada, Roger, Zel, Toom and the rest of the team for making our stay so special! Nothing was too much trouble.We celebrated my 50th birthday at Chong Fah and the staff helped to make it a very special day indeed.While we were at breakfast, house-keeping decorated our bed “Happy Birthday” style and it looked amazing!In the evening, the team set a special table on the terrace and Jimmy (the Chef) prepared a special crab curry (my favourite) which was absolutely superb.The sea is powerful here and the sea wall is required to keep the crashing waves at bay. Sometimes (at high tide) the waves would splash over the sea wall!We loved the noise of the sea but others may not.If you want the beach, you need to head north or south. At very low tide you can get to the beaches easily from the hotel. Most other times you need to walk by road – which was fine for us.The Northern beach (5 mins walk away) is lovely to walk on. White sand and goes on for miles. A real paradise feel.The Southern beach (10 mins walk away – because you have to zig-zag) is very nice too but more bars/hotels visible from the beach.Overall the resort location suited us well. Close to the sea and very tranquil.The various beach resorts we saw were set back a fair way from the sea. They looked nice but on balance we preferred our location.Also, you were a short walk or Tuk Tuk ride away from loads of restaurants, bars and massage parlours.Last but not least, our room was lovely. A very comfy bed, spacious bathroom and great aircon.We will definitely be returning to Chong Fah! It is a very special and relaxing place."
5.0,"We stayed here for two weeks. It was wonderful. We stayed in the garden bungalows. Room was spacious and bed large. Had a outside shower and bath too - there is an inside shower too.Pool was fab - infinity pool overlooking the ocean with jacuzzi jets on the other side of the pool. Cocktail hour was spent in the pool drinking. Such fun.Breakfasts were excellent - wide choice from coooing station for any type of eggs, to a selection of different breads, cheese, cold meat. The juices are amazing : passion fruit, guava, watermelon, lychee, papaya and more. The fruit selection is great too - I will miss this each morning that is for sure! Watermelon, papaya, pineapple, melon, mango - yum!Staff were amazing. They go out their way to make you feel special. Call outs are for Zel, Amy, Roger and Yada - but in fairness all staff are excellent.Day trips to Surin Islands (3 snorkelling stops) was outstanding. Excellent visibility and large range of fish seen. Lovely beach stop for lunch.Day trip to the Kam Islands. Beautiful unspoilt beaches and some beaches we were the only ones on it! Lunch was delicious - one of my best meals here in fact. Snorkelling was sadly not possible that day due to poor visibility. However, the upside was that we saw a school of dolphins - not once but twice was we were sailing between the islands! The lunch stop has a view point you can climb too - but be careful as it is slippery but you have lots of tree branches to steady yourself.Tsunami museum - confronting but very educating. Two rooms to see - upstairs is the video which is very moving.Moo Moo cabaret was such fun. It is a lady boy show. Energetic, fun and outrageous - can highly recommend! Speak to Yada who will book you a table. We got great seats. It is free and you buy drinks and tip the performers afterwards.We took a taxi to White Sand Beach. Big restaurant with many sun loungers you can hire (150 bhat for two) and the taxi was (350 bhat each way). Lovely beach and calm sea to swim in. You can take long beach walks here on either side of the sunloungers.Turtle sanctuary - on a naval base and where you can see the police boat which washed up onto the land. The turtles are amazing and there is a deserted beach there too. Well worth a look. The hotel offers free rides there every Tues.Restaurants we can recommend are:Green pepper (Thai)Thai corner (Thai)Siam (Thai)Amici (Italian- the fungi pizza infused with truffle oil was delicious)Pinocchio (Italian - tuna salad was huge and delicious)Rusty Pelican (Mexican)Chongfah resort hotel (Thai - liked various dishes here and they had a lovely nasi goreng).Thank you Chongfah resort for an amazing holiday. You are the best!!"
5.0,"Love this hotel, absolutely gorgeous place to stay. We spent a week in a Seaview Bungalow, and it is unbelievably well designed. So comfortable. My main objective was to remember how to sit still and do absolutely nothing, happy to say I did manage to do this. I also spent a lot of time in the fantastic pool. Location is good as well. And not to mention the outstanding staff. And the great happy hour where you actually get to meet others staying at the hotel and of course enjoy the excellent sea view. The only let down is the restaurant. Such a pity as such a prime spot. Would be good to see the restaurant serve top notch Thai tucker as this is sadly lacking in nearby restaurants and many of the guests at the hotel were a bit older and did not want to eat pizza or Mexican, but real, proper Thai food which used to be all you could find in Thailand. If the restaurant improved and served good Thai, I'd be happy to return for another sit still and enjoy the serenity holiday!"
5.0,"I don’t know even where to start with describing how wonderful this hotel is. All the staff are fabulous, they make you feel so special and go out of their way to help you with everything, you never have to wait for anything and are properly pampered. The restaurant Seaborn is fabulous, we ate there 4 nights out of 6 and the two nights we didn’t we wished we had! The steak night was particularly good I had a fabulous tuna steak and my husband had tenderloin both cooked to perfection! We stayed in both a sea view bungalow and a garden bungalow. Both were great, but I would highly recommend the sea view bungalows for the view. I said to my husband on our second day “I feel sorry for anyone who never gets to stay here” I was so upset to have to check out. Book it you will not be sorry."
5.0,"Our second time in Khao Lak, first at Chongfah and it won't be our last!I had read the reviews on TA and wondered how there could be so many amazing reviews. Staff:They are so high in customer service and really couldn't do enough for us.Picked up by Roger head of food and beverages from our original accommodation. Friendly,  professional and informative. Receptionists - Zel was outstanding,  even giving us water bottles to take out on walks without being asked. Amy,  continuously checking how we were. All staff friendly,  waving and smiling 😁View:Wonderful sunsets over the sea. Infiniti pool beautiful, however, on our first day my husband slipped on the very shiny, slippery steps and is still, 3.5 weeks later sporting a huge bruise and thinks he may have chipped a bone in his arm. Some grit or slip strips wouldn't go amiss. The beach walk is only very limited due to tides,  these are posted each morning in the restaurant. It would be nice to have a mutual agreement with the Mukdara for guests to walk through. We had to swim to Chongfah steps once when the tide came in!Great mini mart across the road for all your needs. Food:The breakfast choices were outstanding! As I suffer from food intolerances and also don't eat meat I thought I would struggle. Absolutely not! I didn't even need to let them know as there were so many options; 8 fruit juices, cereals, breads,  condiments,  salads,  cheese,  noodles etc.,  egg station, pancake station plus an additional menu! Dinner menu we weren't as impressed with (Asian buffet), would suggest that they made everything to order to ensure that dishes were hot (especially tempura and kebabs). Pad Thai was lovely as was the fish soup. Lunch was the usual offerings done to a good standard but expensive, as all resorts tend to be. Happy hour cocktails 2 for 1 good with view to die for. Housekeeping,  really good with excellent turn down service. Suggest that glass or reusable sustainable 'Chongfah' bottles replace the plastic ones and get a large water filtered one to fill up from in reception/ restaurant etc. Good branding choice and means your advertising works for you when guests return overseas. Comfortable bed and good pillow menu (recommend the gel cool one)Wifi good if required. Loved the eco aware status. A trip to the turtle sanctuary was enjoyable (baby seats available on the bus).Great location in high season, we'd be interested to know which restaurants and shops are open during green season as this is when we have previously travelled to Khao Lak.All in all,  please keep doing what you are doing. Our grown up children are thinking of visiting with their partners. 5 star Chongfah! See you again x"
5.0,Stayed for 7 nights in this great hotel which has a beautiful  infinity pool overlooking the sea. From the pool or the adjacent bar we saw some amazing sunsets whilst enjoying happy hour cocktails. Breakfast was varied and we had the most beautiful eggs cooked to order each day. The spring rolls we had for lunch were the best we have ever had. We had dinner in the restaurant on two evenings including the Chinese New Year gala dinner. The food was of the highest standard. Wine in the hotel was expensive but that is true in most Thailand restaurants.One slight negative was lack of a beach at high tide but it still was easy to swim in the sea. Great place and very enjoyable stay.
5.0,"From the friendliness of the staff to the wonderful rooms and fantastic breakfast I cannot fault this hotel. We were a group of four adults and stayed 5 nights. This is a quiet resort  with no loud music, just the sound of the sea and birds. The infinity pool was a delight, plenty big enough to swim lengths or simply enjoy the vista.The variety and freshness of the breakfast is lovely, there's a pancake or waffle station and an egg station cooked fresh. Loads of fruits, yoghurts, great bread selection, jams, cold meats, cheeses, salads, hot choices both Asian and English. Plentiful supply of bathroom and beach thick very large towels. There's a never ending supply of hot water in super wet rooms which back onto the quiet road therefore muffling any road traffic in rooms. We ate in hotel some nights but did find the local restaurants and bars much cheaper and all within few minutes walking distance. Free bikes available at hotel in good condition, cycling much cooler way to get around than walking. The reception staff helped us book a boat captain to take us snorkling to a local reef which was great and a much cheaper than booking through tour company, we paid 1000bt each for a trip from 9 am to 2pm including lunch.Thoroughly recommend staying here, only small but great personal service and location."
5.0,From the moment we arrived we were made to feel special. The staff remember your name and room numberNothing is too much trouble. Rooms are cleaned properly with nightly turndown service with a sweet treat. Often there is a towel left in the shape of something. The bed was adorned with petals on arrival saying welcome. You are checked in by Zell the chief host and she comes to chat every day asking if she can do anything for us. There is as much bottled water as you can drink and plenty of towels for the room and beachWe were given a complimentary set dinner on the second night and the Asian Buffet was spectacular both visually and taste wise. Absolutely delicious with fresh delicacies from Japan Vietnam China and Thailand. The Tom Yum soup was the best I have ever tasted  I cannot recommend this place enough
5.0,"I've been to Khao Lak several times and have always stayed at bigger resorts (Le Meridian when it was there and then the Ramada- which is actually Chongfah's sister resort I found out when there). The friend I was travelling with found chongfah online and I'm so glad stayed there. The resort is small- only 30 rooms not that it even seems that big and it was perfect for my friend and I. Although on the water, it's not a far stroll from restaurants and shops etc so you are not at all isolated. The pool is lovely and I was very happy lying by it enjoying delicious Pina Colada's. (It's surprising how many places can't make a decent pina colada- and I do judge a resort by it- chongfah passes with an A+++). If you want a big sandy beach- this isn't your place. There is a small beach accessible by stairs but the majority of the resort (while waterfront) doesn't have a beach along the front. The breakfasts are lovely and in true Thai style presented beautifully (the uniformity of the cut papaya is amazing- ok you're not going to chose a resort on how they cut their fruit- but it highlights the detail they go to). The air-con in the rooms is fantastic too- quiet and keeps the room very cool (which is how I prefer to sleep). I stayed there with a friend, but this would be a lovely resort for a romantic getaway too."
5.0,One of the best hotels that I have ever stopped in.  The beachfront location is superb and the staff cannot do enough for you.  The rooms are well equipped and a great size.The bar and more importantly - Happy Hour are just great!Will return
